id,team,champions,win
ESPORTSTMNT01/1294784,Blue,"['Mordekaiser', 'Lee Sin', 'Rumble', 'Miss Fortune', 'Thresh']",0
ESPORTSTMNT01/1294784,Red,"['Aatrox', 'Elise', 'Pantheon', 'Aphelios', 'Nautilus']",1
ESPORTSTMNT01/1294813,Blue,"['Kennen', 'Karthus', 'Pantheon', 'Aphelios', 'Nautilus']",1
ESPORTSTMNT01/1294813,Red,"['Quinn', 'Elise', 'Zoe', 'Xayah', 'Rakan']",0
ESPORTSTMNT01/1295356,Blue,"['Aatrox', 'Elise', 'Syndra', 'Senna', 'Tahm Kench']",0
ESPORTSTMNT01/1295356,Red,"['Gangplank', 'Jarvan IV', 'Orianna', 'Miss Fortune', 'Nautilus']",1
ESPORTSTMNT01/1295369,Blue,"['Aatrox', 'Gragas', 'Ornn', 'Miss Fortune', 'Nautilus']",1
ESPORTSTMNT01/1295369,Red,"['Gangplank', ""Rek'Sai"", 'Mordekaiser', 'Aphelios', 'Braum']",0
ESPORTSTMNT01/1295383,Blue,"['Kennen', 'Jarvan IV', 'Rumble', 'Senna', 'Galio']",0
ESPORTSTMNT01/1295383,Red,"['Aatrox', 'Lee Sin', 'Zoe', 'Miss Fortune', 'Thresh']",1
ESPORTSTMNT01/1295402,Blue,"['Aatrox', 'Lee Sin', 'Rumble', 'Miss Fortune', 'Leona']",0
ESPORTSTMNT01/1295402,Red,"['Ornn', 'Elise', 'Azir', 'Xayah', 'Nautilus']",1
ESPORTSTMNT01/1295440,Blue,"['Sett', 'Gragas', 'Jayce', 'Senna', 'Braum']",0
ESPORTSTMNT01/1295440,Red,"['Yorick', 'Lee Sin', 'LeBlanc', 'Miss Fortune', 'Nautilus']",1
ESPORTSTMNT01/1295467,Blue,"['Ornn', ""Rek'Sai"", 'Zoe', 'Miss Fortune', 'Nautilus']",1
ESPORTSTMNT01/1295467,Red,"['Darius', 'Lee Sin', 'Viktor', 'Varus', 'Thresh']",0
ESPORTSTMNT01/1295489,Blue,"['Sett', 'Lee Sin', 'LeBlanc', 'Draven', 'Nautilus']",1
ESPORTSTMNT01/1295489,Red,"['Darius', 'Xin Zhao', 'Ornn', 'Miss Fortune', 'Blitzcrank']",0
ESPORTSTMNT01/1295512,Blue,"['Sett', 'Lee Sin', 'Vladimir', 'Senna', 'Tahm Kench']",1
ESPORTSTMNT01/1295512,Red,"['Kayle', ""Rek'Sai"", 'LeBlanc', 'Miss Fortune', 'Nautilus']",0
ESPORTSTMNT01/1295530,Blue,"['Sett', 'Gragas', 'Karma', 'Miss Fortune', 'Nautilus']",1
ESPORTSTMNT01/1295530,Red,"['Mordekaiser', 'Karthus', 'Tristana', 'Aphelios', 'Thresh']",0
ESPORTSTMNT01/1295541,Blue,"['Ornn', ""Rek'Sai"", 'Cassiopeia', 'Varus', 'Nautilus']",0
ESPORTSTMNT01/1295541,Red,"['Akali', 'Trundle', 'Syndra', 'Aphelios', 'Taric']",1
ESPORTSTMNT01/1295562,Blue,"['Ornn', 'Elise', 'Renekton', 'Ashe', 'Bard']",0
ESPORTSTMNT01/1295562,Red,"['Aatrox', 'Gragas', 'Azir', 'Aphelios', 'Braum']",1
ESPORTSTMNT01/1295588,Blue,"['Ornn', 'Xin Zhao', 'Rumble', 'Senna', 'Tahm Kench']",1
ESPORTSTMNT01/1295588,Red,"['Aatrox', 'Jarvan IV', 'Orianna', 'Aphelios', 'Thresh']",0
ESPORTSTMNT01/1295662,Blue,"['Soraka', 'Lee Sin', 'Sylas', 'Aphelios', 'Nautilus']",1
ESPORTSTMNT01/1295662,Red,"['Kennen', 'Jarvan IV', 'LeBlanc', 'Miss Fortune', 'Thresh']",0
ESPORTSTMNT01/1295834,Blue,"['Lucian', 'Gragas', 'Zoe', 'Senna', 'Tahm Kench']",0
ESPORTSTMNT01/1295834,Red,"['Pantheon', 'Elise', 'Varus', 'Aphelios', 'Nautilus']",1
ESPORTSTMNT01/1295840,Blue,"['Aatrox', 'Gragas', 'Qiyana', 'Miss Fortune', 'Braum']",1
ESPORTSTMNT01/1295840,Red,"['Lucian', 'Zac', 'Diana', 'Aphelios', 'Tahm Kench']",0
ESPORTSTMNT01/1296009,Blue,"['Mordekaiser', 'Elise', 'Lucian', 'Varus', 'Braum']",1
ESPORTSTMNT01/1296009,Red,"['Ornn', 'Taliyah', 'Aatrox', 'Miss Fortune', 'Yuumi']",0
ESPORTSTMNT01/1296022,Blue,"['Mordekaiser', 'Olaf', 'Qiyana', 'Aphelios', 'Leona']",1
ESPORTSTMNT01/1296022,Red,"['Fiora', ""Rek'Sai"", 'Zoe', 'Miss Fortune', 'Nautilus']",0
ESPORTSTMNT01/1296032,Blue,"['Sett', 'Sejuani', 'Lissandra', 'Miss Fortune', 'Alistar']",1
ESPORTSTMNT01/1296032,Red,"['Mordekaiser', ""Rek'Sai"", 'Kassadin', 'Varus', 'Leona']",0
ESPORTSTMNT01/1296062,Blue,"['Mordekaiser', ""Rek'Sai"", 'Tristana', 'Aphelios', 'Leona']",1
ESPORTSTMNT01/1296062,Red,"['Sett', 'Olaf', 'Zoe', 'Miss Fortune', 'Nautilus']",0
ESPORTSTMNT01/1296088,Blue,"['Sett', 'Nidalee', 'Pantheon', 'Aphelios', 'Braum']",1
ESPORTSTMNT01/1296088,Red,"['Gangplank', ""Rek'Sai"", 'Ornn', 'Miss Fortune', 'Bard']",0
ESPORTSTMNT01/1296099,Blue,"['Mordekaiser', 'Olaf', 'Rumble', 'Miss Fortune', 'Pyke']",0
ESPORTSTMNT01/1296099,Red,"['Ornn', 'Nidalee', 'Qiyana', 'Aphelios', 'Rakan']",1
ESPORTSTMNT01/1296291,Blue,"['Sett', 'Gragas', 'Ryze', 'Ashe', 'Rumble']",0
ESPORTSTMNT01/1296291,Red,"['Mordekaiser', ""Rek'Sai"", 'Ornn', 'Aphelios', 'Thresh']",1
ESPORTSTMNT01/1296303,Blue,"['Aatrox', 'Gragas', 'Lissandra', 'Aphelios', 'Thresh']",1
ESPORTSTMNT01/1296303,Red,"['Kennen', ""Rek'Sai"", 'Syndra', 'Miss Fortune', 'Tahm Kench']",0
ESPORTSTMNT01/1296344,Blue,"['Sett', 'Lee Sin', 'Syndra', 'Ashe', 'Thresh']",0
ESPORTSTMNT01/1296344,Red,"['Soraka', 'Olaf', 'Ryze', 'Miss Fortune', 'Blitzcrank']",1
ESPORTSTMNT01/1296527,Blue,"['Irelia', 'Lee Sin', 'Ziggs', 'Miss Fortune', 'Nautilus']",1
ESPORTSTMNT01/1296527,Red,"['Aatrox', 'Jarvan IV', 'Ornn', 'Jinx', 'Braum']",0
ESPORTSTMNT01/1296638,Blue,"['Ornn', ""Rek'Sai"", 'Zoe', ""Kai'Sa"", 'Leona']",1
ESPORTSTMNT01/1296638,Red,"['Aatrox', 'Gragas', 'Lucian', 'Miss Fortune', 'Alistar']",0
ESPORTSTMNT01/1296656,Blue,"['Sett', 'Sejuani', 'Orianna', 'Xayah', 'Rakan']",0
ESPORTSTMNT01/1296656,Red,"['Kayle', 'Lee Sin', 'Zoe', 'Miss Fortune', 'Nautilus']",1
ESPORTSTMNT01/1296689,Blue,"['Renekton', 'Gragas', 'Viktor', 'Aphelios', 'Nautilus']",1
ESPORTSTMNT01/1296689,Red,"['Akali', 'Lee Sin', 'Taliyah', 'Miss Fortune', 'Braum']",0
ESPORTSTMNT01/1296707,Blue,"['Akali', 'Jarvan IV', 'Zoe', 'Xayah', 'Rakan']",1
ESPORTSTMNT01/1296707,Red,"['Kled', 'Diana', 'Orianna', 'Miss Fortune', 'Morgana']",0
ESPORTSTMNT01/1296710,Blue,"['Ornn', ""Rek'Sai"", 'Rumble', 'Miss Fortune', 'Morgana']",1
ESPORTSTMNT01/1296710,Red,"['Camille', 'Gragas', 'Galio', 'Xayah', 'Rakan']",0
ESPORTSTMNT01/1300935,Blue,"['Mordekaiser', 'Olaf', 'Zoe', 'Aphelios', 'Braum']",0
ESPORTSTMNT01/1300935,Red,"['Aatrox', 'Lee Sin', 'Orianna', 'Miss Fortune', 'Rakan']",1
ESPORTSTMNT01/1300941,Blue,"['Ornn', 'Olaf', 'Qiyana', 'Miss Fortune', 'Zyra']",0
ESPORTSTMNT01/1300941,Red,"['Mordekaiser', 'Lee Sin', 'LeBlanc', 'Aphelios', 'Braum']",1
ESPORTSTMNT01/1300956,Blue,"['Aatrox', 'Gragas', 'Ornn', 'Miss Fortune', 'Leona']",0
ESPORTSTMNT01/1300956,Red,"['Diana', 'Lee Sin', 'Yasuo', 'Aphelios', 'Nautilus']",1
ESPORTSTMNT01/1300964,Blue,"['Poppy', 'Gragas', 'LeBlanc', 'Senna', 'Braum']",0
ESPORTSTMNT01/1300964,Red,"['Fiora', 'Jarvan IV', 'Syndra', 'Miss Fortune', 'Bard']",1
ESPORTSTMNT01/1301108,Blue,"['Sett', 'Olaf', 'Rumble', 'Senna', 'Tahm Kench']",1
ESPORTSTMNT01/1301108,Red,"['Kennen', 'Lee Sin', 'Viktor', 'Varus', 'Nautilus']",0
ESPORTSTMNT01/1301128,Blue,"['Aatrox', 'Olaf', 'Orianna', 'Xayah', 'Rakan']",0
ESPORTSTMNT01/1301128,Red,"['Ornn', 'Lee Sin', 'LeBlanc', 'Senna', 'Nautilus']",1
ESPORTSTMNT01/1301159,Blue,"['Mordekaiser', 'Ekko', 'Renekton', 'Senna', 'Braum']",1
ESPORTSTMNT01/1301159,Red,"['Camille', 'Elise', 'Sett', 'Aphelios', 'Nautilus']",0
ESPORTSTMNT01/1301169,Blue,"['Aatrox', 'Lee Sin', 'Akali', 'Miss Fortune', 'Nautilus']",0
ESPORTSTMNT01/1301169,Red,"['Mordekaiser', ""Rek'Sai"", 'Veigar', 'Aphelios', 'Leona']",1
ESPORTSTMNT01/1301183,Blue,"['Sett', 'Elise', 'Rumble', 'Miss Fortune', 'Thresh']",1
ESPORTSTMNT01/1301183,Red,"['Ornn', ""Rek'Sai"", 'Zilean', 'Aphelios', 'Leona']",0
ESPORTSTMNT01/1301262,Blue,"['Rumble', 'Lee Sin', 'Syndra', 'Aphelios', 'Braum']",0
ESPORTSTMNT01/1301262,Red,"['Renekton', 'Elise', 'Vladimir', 'Senna', 'Nautilus']",1
ESPORTSTMNT01/1301270,Blue,"['Renekton', 'Taliyah', 'Mordekaiser', 'Senna', 'Alistar']",0
ESPORTSTMNT01/1301270,Red,"['Ornn', 'Gragas', 'Tristana', 'Aphelios', 'Leona']",1
ESPORTSTMNT01/1301290,Blue,"['Sett', 'Poppy', 'LeBlanc', 'Varus', 'Braum']",1
ESPORTSTMNT01/1301290,Red,"['Renekton', 'Jarvan IV', 'Lissandra', 'Aphelios', 'Leona']",0
ESPORTSTMNT01/1301305,Blue,"['Sett', 'Lee Sin', 'Ekko', 'Varus', 'Leona']",1
ESPORTSTMNT01/1301305,Red,"['Aatrox', 'Jarvan IV', 'Syndra', 'Aphelios', 'Pantheon']",0
ESPORTSTMNT01/1302501,Blue,"['Sett', 'Elise', 'Karma', 'Aphelios', 'Leona']",0
ESPORTSTMNT01/1302501,Red,"['Renekton', 'Lee Sin', 'Yasuo', ""Kai'Sa"", 'Braum']",1
ESPORTSTMNT01/1302519,Blue,"['Jayce', 'Elise', ""Cho'Gath"", 'Miss Fortune', 'Pantheon']",0
ESPORTSTMNT01/1302519,Red,"['Mordekaiser', 'Lee Sin', 'Rumble', 'Xayah', 'Leona']",1
ESPORTSTMNT01/1302531,Blue,"['Renekton', 'Taliyah', 'Zoe', 'Aphelios', 'Braum']",1
ESPORTSTMNT01/1302531,Red,"['Kled', 'Jarvan IV', ""Vel'Koz"", 'Miss Fortune', 'Leona']",0
ESPORTSTMNT01/1302595,Blue,"['Sett', 'Gragas', 'Rumble', 'Miss Fortune', 'Leona']",0
ESPORTSTMNT01/1302595,Red,"['Mordekaiser', 'Lee Sin', 'Ryze', 'Aphelios', 'Braum']",1
ESPORTSTMNT01/1302628,Blue,"['Sett', 'Lee Sin', 'Ornn', 'Xayah', 'Rakan']",0
ESPORTSTMNT01/1302628,Red,"['Gnar', 'Gragas', 'LeBlanc', 'Aphelios', 'Leona']",1
ESPORTSTMNT01/1302635,Blue,"['Sett', 'Gragas', 'Tristana', 'Miss Fortune', 'Blitzcrank']",1
ESPORTSTMNT01/1302635,Red,"['Kayle', 'Lee Sin', 'Orianna', 'Aphelios', 'Thresh']",0
ESPORTSTMNT01/1302651,Blue,"['Aatrox', 'Jarvan IV', 'Ornn', 'Aphelios', 'Tahm Kench']",1
ESPORTSTMNT01/1302651,Red,"['Mordekaiser', 'Lee Sin', 'Syndra', 'Miss Fortune', 'Thresh']",0
ESPORTSTMNT01/1302827,Blue,"['Vladimir', 'Lee Sin', 'Syndra', 'Varus', 'Leona']",1
ESPORTSTMNT01/1302827,Red,"['Kennen', 'Olaf', 'Orianna', 'Aphelios', 'Nautilus']",0
ESPORTSTMNT01/1302855,Blue,"['Soraka', 'Jarvan IV', 'Diana', 'Xayah', 'Leona']",0
ESPORTSTMNT01/1302855,Red,"['Sett', 'Elise', 'Cassiopeia', 'Miss Fortune', 'Nautilus']",1
ESPORTSTMNT01/1302881,Blue,"['Illaoi', 'Elise', 'Lucian', 'Miss Fortune', 'Thresh']",0
ESPORTSTMNT01/1302881,Red,"['Ornn', 'Lee Sin', 'Yasuo', 'Ziggs', 'Alistar']",1
ESPORTSTMNT01/1302906,Blue,"['Camille', 'Olaf', 'Akali', 'Lucian', 'Nautilus']",0
ESPORTSTMNT01/1302906,Red,"['Rumble', 'Jarvan IV', 'Syndra', 'Miss Fortune', 'Galio']",1
ESPORTSTMNT01/1303478,Blue,"['Aatrox', 'Gragas', 'Sylas', 'Aphelios', 'Thresh']",1
ESPORTSTMNT01/1303478,Red,"['Renekton', 'Jarvan IV', 'Mordekaiser', 'Ashe', 'Braum']",0
ESPORTSTMNT01/1303509,Blue,"['Ornn', 'Olaf', 'Orianna', 'Miss Fortune', 'Zyra']",0
ESPORTSTMNT01/1303509,Red,"['Camille', 'Jarvan IV', 'Viktor', 'Varus', 'Braum']",1
ESPORTSTMNT01/1303533,Blue,"['Shen', 'Karthus', 'Pantheon', 'Senna', 'Thresh']",0
ESPORTSTMNT01/1303533,Red,"['Ornn', 'Elise', 'Lucian', 'Ezreal', 'Nautilus']",1
ESPORTSTMNT01/1303581,Blue,"['Sett', 'Elise', 'LeBlanc', 'Irelia', 'Rakan']",0
ESPORTSTMNT01/1303581,Red,"['Akali', 'Olaf', 'Lissandra', 'Aphelios', 'Braum']",1
ESPORTSTMNT01/1303619,Blue,"['Renekton', ""Rek'Sai"", 'Akali', ""Kai'Sa"", 'Leona']",1
ESPORTSTMNT01/1303619,Red,"['Aatrox', 'Trundle', 'Ryze', 'Xayah', 'Braum']",0
ESPORTSTMNT01/1303626,Blue,"['Mordekaiser', 'Elise', 'Lucian', 'Miss Fortune', 'Leona']",1
ESPORTSTMNT01/1303626,Red,"['Renekton', 'Gragas', 'Cassiopeia', 'Xayah', 'Braum']",0
ESPORTSTMNT01/1303641,Blue,"['Aatrox', 'Qiyana', 'Rumble', 'Xayah', 'Leona']",1
ESPORTSTMNT01/1303641,Red,"['Kayle', 'Gragas', 'Irelia', 'Miss Fortune', 'Morgana']",0
ESPORTSTMNT01/1303655,Blue,"['Aatrox', 'Lee Sin', 'Syndra', 'Xayah', 'Braum']",0
ESPORTSTMNT01/1303655,Red,"['Sett', 'Elise', 'Lucian', 'Aphelios', 'Leona']",1
ESPORTSTMNT01/1303666,Blue,"['Ornn', 'Jarvan IV', 'Cassiopeia', 'Senna', 'Tahm Kench']",1
ESPORTSTMNT01/1303666,Red,"['Mordekaiser', 'Sejuani', 'Irelia', 'Miss Fortune', 'Leona']",0
ESPORTSTMNT01/1303861,Blue,"['Soraka', 'Sejuani', 'Yasuo', 'Varus', 'Tahm Kench']",0
ESPORTSTMNT01/1303861,Red,"['Irelia', 'Jarvan IV', 'Azir', 'Miss Fortune', 'Braum']",1
ESPORTSTMNT01/1303876,Blue,"['Sett', ""Rek'Sai"", 'Zoe', 'Miss Fortune', 'Leona']",1
ESPORTSTMNT01/1303876,Red,"['Gangplank', 'Lee Sin', 'Syndra', 'Xayah', 'Rakan']",0
ESPORTSTMNT01/1303904,Blue,"['Aatrox', 'Jarvan IV', 'Rumble', 'Miss Fortune', 'Thresh']",1
ESPORTSTMNT01/1303904,Red,"['Gangplank', 'Gragas', 'Qiyana', 'Senna', 'Tahm Kench']",0
ESPORTSTMNT01/1303974,Blue,"['Sett', 'Jarvan IV', 'Rumble', 'Aphelios', 'Alistar']",0
ESPORTSTMNT01/1303974,Red,"['Ornn', 'Elise', 'Lucian', 'Vayne', 'Braum']",1
ESPORTSTMNT01/1303999,Blue,"['Ornn', 'Olaf', 'Zoe', 'Varus', 'Braum']",0
ESPORTSTMNT01/1303999,Red,"['Kled', 'Lee Sin', 'Orianna', 'Aphelios', 'Thresh']",1
ESPORTSTMNT01/1304020,Blue,"['Sett', 'Gragas', 'Viktor', 'Aphelios', 'Thresh']",1
ESPORTSTMNT01/1304020,Red,"['Gangplank', ""Rek'Sai"", 'Ryze', 'Syndra', 'Leona']",0
ESPORTSTMNT01/1304032,Blue,"['Soraka', ""Rek'Sai"", 'LeBlanc', 'Aphelios', 'Rakan']",1
ESPORTSTMNT01/1304032,Red,"['Ornn', 'Elise', 'Mordekaiser', 'Senna', 'Braum']",0
ESPORTSTMNT01/1304035,Blue,"['Rumble', 'Olaf', 'Qiyana', 'Aphelios', 'Thresh']",0
ESPORTSTMNT01/1304035,Red,"['Ryze', 'Jarvan IV', 'LeBlanc', 'Xayah', 'Rakan']",1
ESPORTSTMNT01/1304054,Blue,"['Gangplank', 'Elise', 'Syndra', 'Miss Fortune', 'Bard']",0
ESPORTSTMNT01/1304054,Red,"['Aatrox', 'Jarvan IV', 'Karma', 'Aphelios', 'Blitzcrank']",1
ESPORTSTMNT01/1304075,Blue,"['Sett', 'Elise', 'Diana', 'Miss Fortune', 'Nautilus']",1
ESPORTSTMNT01/1304075,Red,"['Ornn', 'Gragas', 'Yasuo', 'Xayah', 'Rakan']",0
ESPORTSTMNT01/1304079,Blue,"['Aatrox', 'Lee Sin', 'LeBlanc', 'Aphelios', 'Nautilus']",1
ESPORTSTMNT01/1304079,Red,"['Mordekaiser', 'Elise', 'Lissandra', 'Miss Fortune', 'Leona']",0
ESPORTSTMNT01/1304081,Blue,"['Sett', 'Lee Sin', 'Zoe', 'Senna', 'Nautilus']",1
ESPORTSTMNT01/1304081,Red,"['Kayle', 'Jarvan IV', 'Corki', 'Miss Fortune', 'Braum']",0
ESPORTSTMNT01/1304111,Blue,"['Jayce', 'Olaf', 'Cassiopeia', 'Lucian', 'Nautilus']",0
ESPORTSTMNT01/1304111,Red,"['Gangplank', ""Rek'Sai"", 'Zoe', 'Miss Fortune', 'Leona']",1
ESPORTSTMNT01/1304122,Blue,"['Ornn', 'Jarvan IV', 'Zoe', 'Kalista', 'Taric']",1
ESPORTSTMNT01/1304122,Red,"['Aatrox', 'Elise', 'Lucian', 'Aphelios', 'Nami']",0
ESPORTSTMNT01/1304132,Blue,"['Kennen', ""Rek'Sai"", 'Akali', 'Miss Fortune', 'Tahm Kench']",0
ESPORTSTMNT01/1304132,Red,"['Vladimir', 'Lee Sin', 'LeBlanc', 'Aphelios', 'Nautilus']",1
ESPORTSTMNT01/1304158,Blue,"['Aatrox', ""Rek'Sai"", 'Orianna', 'Miss Fortune', 'Leona']",0
ESPORTSTMNT01/1304158,Red,"['Camille', 'Olaf', 'Lucian', 'Senna', 'Braum']",1
ESPORTSTMNT01/1304165,Blue,"['Sett', ""Rek'Sai"", 'Orianna', 'Senna', 'Braum']",1
ESPORTSTMNT01/1304165,Red,"['Gangplank', 'Qiyana', 'Cassiopeia', 'Miss Fortune', 'Leona']",0
ESPORTSTMNT01/1304169,Blue,"['Ornn', 'Qiyana', 'Zoe', 'Senna', 'Rumble']",1
ESPORTSTMNT01/1304169,Red,"['Aatrox', 'Jarvan IV', 'Mordekaiser', 'Miss Fortune', 'Thresh']",0
ESPORTSTMNT01/1304193,Blue,"['Mordekaiser', 'Gragas', 'Yasuo', 'Syndra', 'Rakan']",0
ESPORTSTMNT01/1304193,Red,"['Sett', 'Jarvan IV', 'Orianna', 'Xayah', 'Nautilus']",1
ESPORTSTMNT01/1304217,Blue,"['Aatrox', 'Elise', 'Qiyana', 'Aphelios', 'Thresh']",0
ESPORTSTMNT01/1304217,Red,"['Sett', 'Jarvan IV', 'Soraka', 'Ashe', 'Nautilus']",1
ESPORTSTMNT01/1304223,Blue,"['Sett', 'Jarvan IV', 'Cassiopeia', 'Senna', 'Braum']",1
ESPORTSTMNT01/1304223,Red,"['Gangplank', 'Olaf', 'Ryze', 'Xayah', 'Rakan']",0
ESPORTSTMNT01/1304264,Blue,"['Ornn', 'Elise', 'LeBlanc', 'Aphelios', 'Rakan']",0
ESPORTSTMNT01/1304264,Red,"['Renekton', 'Lee Sin', 'Syndra', 'Varus', 'Nautilus']",1
ESPORTSTMNT01/1304282,Blue,"['Aatrox', 'Elise', 'Mordekaiser', 'Xayah', 'Thresh']",1
ESPORTSTMNT01/1304282,Red,"['Renekton', 'Gragas', 'Yasuo', 'Varus', 'Galio']",0
ESPORTSTMNT01/1304302,Blue,"['Jayce', 'Elise', 'Sylas', 'Varus', 'Braum']",1
ESPORTSTMNT01/1304302,Red,"['Soraka', 'Gragas', 'Tristana', 'Aphelios', 'Nautilus']",0
ESPORTSTMNT01/1304324,Blue,"['Renekton', 'Elise', 'LeBlanc', 'Ezreal', 'Braum']",1
ESPORTSTMNT01/1304324,Red,"['Aatrox', 'Olaf', 'Vladimir', 'Aphelios', 'Nautilus']",0
ESPORTSTMNT01/1304356,Blue,"['Sett', 'Elise', 'Orianna', 'Xayah', 'Rakan']",0
ESPORTSTMNT01/1304356,Red,"['Soraka', 'Jarvan IV', 'Syndra', 'Aphelios', 'Nautilus']",1
ESPORTSTMNT01/1304374,Blue,"['Aatrox', 'Gragas', 'Orianna', 'Aphelios', 'Thresh']",1
ESPORTSTMNT01/1304374,Red,"['Gangplank', 'Lee Sin', 'Syndra', 'Senna', 'Tahm Kench']",0
ESPORTSTMNT01/1304391,Blue,"['Irelia', 'Sett', 'Syndra', 'Miss Fortune', 'Leona']",1
ESPORTSTMNT01/1304391,Red,"['Kennen', 'Elise', ""Vel'Koz"", 'Aphelios', 'Braum']",0
ESPORTSTMNT01/1304399,Blue,"['Rumble', 'Gragas', 'Qiyana', 'Aphelios', 'Nautilus']",1
ESPORTSTMNT01/1304399,Red,"['Aatrox', 'Jarvan IV', 'Diana', 'Senna', 'Tahm Kench']",0
ESPORTSTMNT01/1304412,Blue,"['Aatrox', 'Sett', 'Orianna', 'Xayah', 'Rakan']",1
ESPORTSTMNT01/1304412,Red,"['Mordekaiser', 'Lee Sin', 'LeBlanc', 'Aphelios', 'Leona']",0
ESPORTSTMNT01/1304487,Blue,"['Sett', ""Rek'Sai"", 'Rumble', 'Miss Fortune', 'Nautilus']",0
ESPORTSTMNT01/1304487,Red,"['Akali', 'Lee Sin', 'Pantheon', 'Syndra', 'Leona']",1
ESPORTSTMNT01/1304504,Blue,"['Soraka', 'Lee Sin', 'Ryze', 'Aphelios', 'Yuumi']",0
ESPORTSTMNT01/1304504,Red,"['Kennen', 'Qiyana', 'Cassiopeia', 'Kalista', 'Braum']",1
ESPORTSTMNT01/1304521,Blue,"['Sett', 'Qiyana', 'Orianna', 'Lucian', 'Braum']",1
ESPORTSTMNT01/1304521,Red,"['Mordekaiser', 'Jarvan IV', 'Cassiopeia', 'Miss Fortune', 'Rakan']",0
ESPORTSTMNT01/1304544,Blue,"['Gangplank', 'Lee Sin', 'Rumble', 'Aphelios', 'Pyke']",0
ESPORTSTMNT01/1304544,Red,"['Ornn', ""Rek'Sai"", 'Ryze', 'Senna', 'Braum']",1
ESPORTSTMNT01/1304574,Blue,"['Akali', 'Jarvan IV', 'Rumble', 'Aphelios', 'Tahm Kench']",1
ESPORTSTMNT01/1304574,Red,"['Ornn', 'Olaf', 'Jayce', 'Xayah', 'Thresh']",0
ESPORTSTMNT01/1304609,Blue,"['Gangplank', 'Taliyah', 'Ornn', 'Xayah', 'Rakan']",0
ESPORTSTMNT01/1304609,Red,"['Renekton', 'Sejuani', 'Mordekaiser', 'Varus', 'Braum']",1
ESPORTSTMNT01/1304635,Blue,"['Gangplank', 'Elise', 'Zoe', 'Senna', 'Bard']",1
ESPORTSTMNT01/1304635,Red,"['Renekton', 'Lee Sin', 'Ahri', 'Varus', 'Braum']",0
ESPORTSTMNT01/1304671,Blue,"['Ornn', 'Lee Sin', 'LeBlanc', 'Ezreal', 'Alistar']",1
ESPORTSTMNT01/1304671,Red,"['Vladimir', 'Jarvan IV', 'Rumble', 'Aphelios', 'Leona']",0
ESPORTSTMNT01/1304691,Blue,"['Vladimir', 'Gragas', 'Lucian', 'Varus', 'Alistar']",0
ESPORTSTMNT01/1304691,Red,"['Renekton', 'Olaf', 'Cassiopeia', 'Senna', 'Braum']",1
ESPORTSTMNT01/1304700,Blue,"[""Cho'Gath"", ""Rek'Sai"", 'Syndra', 'Aphelios', 'Braum']",1
ESPORTSTMNT01/1304700,Red,"['Gangplank', 'Gragas', 'Orianna', 'Senna', 'Thresh']",0
ESPORTSTMNT01/1304739,Blue,"['Aatrox', 'Jarvan IV', 'Zoe', 'Aphelios', 'Thresh']",0
ESPORTSTMNT01/1304739,Red,"['Qiyana', 'Gragas', 'Ornn', 'Xayah', 'Rakan']",1
ESPORTSTMNT01/1304768,Blue,"['Gangplank', ""Rek'Sai"", 'Orianna', 'Senna', 'Tahm Kench']",0
ESPORTSTMNT01/1304768,Red,"['Aatrox', 'Lee Sin', 'Zoe', 'Aphelios', 'Nautilus']",1
ESPORTSTMNT01/1304785,Blue,"['Camille', 'Lee Sin', 'Zoe', 'Aphelios', 'Nautilus']",0
ESPORTSTMNT01/1304785,Red,"['Aatrox', 'Jarvan IV', 'Malzahar', 'Xayah', 'Rakan']",1
ESPORTSTMNT01/1304794,Blue,"['Ornn', 'Lee Sin', 'Zoe', 'Aphelios', 'Rakan']",0
ESPORTSTMNT01/1304794,Red,"['Mordekaiser', ""Rek'Sai"", 'Ekko', 'Senna', 'Thresh']",1
ESPORTSTMNT01/1304884,Blue,"['Aatrox', 'Elise', 'Ryze', 'Miss Fortune', 'Tahm Kench']",1
ESPORTSTMNT01/1304884,Red,"['Lucian', 'Olaf', 'Cassiopeia', 'Syndra', 'Nautilus']",0
ESPORTSTMNT01/1304889,Blue,"['Sett', 'Jarvan IV', 'Ryze', 'Senna', 'Tahm Kench']",0
ESPORTSTMNT01/1304889,Red,"['Mordekaiser', 'Lee Sin', 'Cassiopeia', 'Aphelios', 'Thresh']",1
ESPORTSTMNT01/1304894,Blue,"['Aatrox', ""Rek'Sai"", 'Lucian', 'Heimerdinger', 'Senna']",0
ESPORTSTMNT01/1304894,Red,"['Renekton', 'Gragas', 'Pantheon', 'Miss Fortune', 'Nautilus']",1
ESPORTSTMNT01/1304928,Blue,"['Aatrox', 'Lee Sin', 'Lissandra', 'Aphelios', 'Thresh']",1
ESPORTSTMNT01/1304928,Red,"['Mordekaiser', 'Jarvan IV', 'Cassiopeia', 'Miss Fortune', 'Nautilus']",0
ESPORTSTMNT01/1305569,Blue,"['Ornn', ""Rek'Sai"", 'Viktor', 'Aphelios', 'Leona']",0
ESPORTSTMNT01/1305569,Red,"['Gangplank', 'Elise', 'Orianna', 'Ashe', 'Rumble']",1
ESPORTSTMNT01/1305601,Blue,"['Viktor', 'Lee Sin', 'Orianna', 'Aphelios', 'Yuumi']",0
